"","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"6378","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981120","Cedar City Land Application MW 26-4","Well",NA,16030006,NA,NA,NA,NA,37.81414213,-113.062546852,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,21,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6379","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981130","Cedar City Land Application MW 26-5","Well",NA,16030006,NA,NA,NA,NA,37.80992606,-113.066064324,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,21,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6380","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981140","Cedar City Land Application MW 27-1","Well",NA,16030006,NA,NA,NA,NA,37.824178726,-113.082651092,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,21,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6381","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981150","Cedar City Land Application MW 27-2","Well",NA,16030006,NA,NA,NA,NA,37.824171729,-113.077436234,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,21,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6382","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981160","Cedar City Land Application MW 27-3","Well",NA,16030006,NA,NA,NA,NA,37.824095853,-113.072537551,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,21,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6383","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981170","Cedar City Land Application MW 27-4","Well",NA,16030006,NA,NA,NA,NA,37.817659078,-113.078298737,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,21,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6384","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981180","Cedar City Land Application MW 27-5","Well",NA,16030006,NA,NA,NA,NA,37.810110133,-113.080688195,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,21,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6385","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981200","International Uranium Corporation TW4-10","Well",NA,14080201,NA,NA,NA,NA,37.533052828,-109.498116634,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,37,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6386","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981210","International Uranium Corporation TW4-11","Facility Other",NA,14080201,NA,NA,NA,NA,37.531863238,-109.497416187,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,37,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6387","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981220","International Uranium Corporation TW4-12","Well",NA,14080201,NA,NA,NA,NA,37.533056027,-109.495536188,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,37,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6388","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981230","International Uranium Corporation TW4-13","Well",NA,14080201,NA,NA,NA,NA,37.531752675,-109.495811354,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,37,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6389","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981250","International Uranium Corporation TW4-15","Well",NA,14080201,NA,NA,NA,NA,37.533143326,-109.499563456,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,37,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6390","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981260","International Uranium Corporation TW4-16","Well",NA,14080201,NA,NA,NA,NA,37.531973108,-109.499677443,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,37,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6391","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981270","International Uranium Corporation TW4-17","Well",NA,14080201,NA,NA,NA,NA,37.530752149,-109.48312234,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,37,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6392","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981280","International Uranium Corporation TW4-18","Well",NA,14080201,NA,NA,NA,NA,37.534362748,-109.49764897,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,37,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6393","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981290","International Uranium Corporation TW4-19","Well",NA,14080201,NA,NA,NA,NA,37.534364442,-109.499199457,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,37,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6394","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981310","Bateman Dairy MW-1","Well",NA,16030005,NA,NA,NA,NA,39.523041858,-111.872378173,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,23,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6395","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981320","Bateman Dairy MW-2","Well",NA,16030005,NA,NA,NA,NA,39.522651306,-111.872792119,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,23,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6396","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981360","Bateman Dairy UGW-1","Well",NA,16030005,NA,NA,NA,NA,39.521649765,-111.869370792,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,23,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6397","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981365","Brigham Creek Dairy MW-1","Well",NA,16020201,NA,NA,NA,NA,39.932755284,-111.957959859,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,49,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6398","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981366","Brigham Creek Dairy MW-2","Well",NA,16020201,NA,NA,NA,NA,39.932755284,-111.957959859,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,49,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6399","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981367","Brigham Creek Dairy MW-3","Well",NA,16020201,NA,NA,NA,NA,39.932755284,-111.957959859,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,49,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6400","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981368","Brigham Creek Dairy Pond #1","Well",NA,16020201,NA,NA,NA,NA,39.932755284,-111.957959859,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,49,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6401","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981380","Golden Spike Distribution Box","Well",NA,16020309,NA,NA,NA,NA,41.621094808,-112.543663487,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,3,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6402","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981390","EA MILLER MW-5","Well",NA,16010203,NA,NA,NA,NA,41.65565087,-111.86852509,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,5,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6403","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981391","EA MILLER MW-4","Well",NA,16010203,NA,NA,NA,NA,41.656290819,-111.864882603,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,5,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6404","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981392","EA MILLER MW-3","Well",NA,16010203,NA,NA,NA,NA,41.655460199,-111.86394672,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,5,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6405","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981393","EA MILLER MW-2","Well",NA,16010203,NA,NA,NA,NA,41.655459312,-111.862865809,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,5,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6406","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981394","EA MILLER MW-1","Well",NA,16010203,NA,NA,NA,NA,41.653625202,-111.861220026,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,5,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6407","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981395","EA MILLER MW-6","Well",NA,16010203,NA,NA,NA,NA,41.652680451,-111.861087346,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,5,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6408","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981410","International Uranium Corporation TW4-1","Well",NA,14080201,NA,NA,NA,NA,37.530633028,-109.50060966,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,37,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6409","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981420","International Uranium Corporation TW4-2","Well",NA,14080201,NA,NA,NA,NA,37.531571445,-109.497150428,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,37,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6410","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981430","International Uranium Corporation TW4-3","Well",NA,14080201,NA,NA,NA,NA,37.519071973,-109.50150868,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,37,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6411","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981440","International Uranium Corporation TW4-4","Well",NA,14080201,NA,NA,NA,NA,37.518883857,-109.486757267,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,37,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6412","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981450","International Uranium Corporation TW4-5","Well",NA,14080201,NA,NA,NA,NA,37.533337766,-109.500679994,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,37,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6413","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981460","International Uranium Corporation TW4-6","Well",NA,14080201,NA,NA,NA,NA,37.518774625,-109.501514628,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,37,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6414","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981470","International Uranium Corporation TW4-7","Well",NA,14080201,NA,NA,NA,NA,37.519055491,-109.486787746,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,37,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6415","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981480","International Uranium Corporation TW4-8","Well",NA,14080201,NA,NA,NA,NA,37.519382891,-109.501151683,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,37,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6416","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981490","International Uranium Corporation TW4-9","Well",NA,14080201,NA,NA,NA,NA,37.534169966,-109.502338341,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,37,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6417","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981500","International Uranium Corporation MW-4A","Well",NA,14080201,NA,NA,NA,NA,37.531140525,-109.497283565,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,37,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6418","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981510","International Uranium Corporation MW-1","Well",NA,14080201,NA,NA,NA,NA,37.520879873,-109.516205481,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,37,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6419","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981520","International Uranium Corporation MW-2","Well",NA,14080201,NA,NA,NA,NA,37.540669352,-109.498880645,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,37,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6420","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981530","International Uranium Corporation MW-3","Well",NA,14080201,NA,NA,NA,NA,37.520879873,-109.516205481,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,37,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6421","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981540","International Uranium Corporation MW-4","Well",NA,14080201,NA,NA,NA,NA,37.531065821,-109.500623629,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,37,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6422","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981550","International Uranium Corporation MW-5","Well",NA,14080201,NA,NA,NA,NA,37.529701026,-109.512431921,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,37,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6423","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981610","International Uranium Corporation MW-11","Well",NA,14080201,NA,NA,NA,NA,37.528966272,-109.507772651,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,37,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6424","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981620","International Uranium Corporation MW-12","Well",NA,14080201,NA,NA,NA,NA,37.538583552,-109.497869867,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,37,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6425","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981640","International Uranium Corporation MW-14","Well",NA,14080201,NA,NA,NA,NA,37.526004338,-109.510174163,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,37,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6426","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981650","International Uranium Corporation MW-15","Well",NA,14080201,NA,NA,NA,NA,37.526349234,-109.512509812,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,37,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6427","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981670","International Uranium Corporation MW-17","Well",NA,14080201,NA,NA,NA,NA,37.531065821,-109.500623629,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,37,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6428","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981680","International Uranium Corporation MW-18","Well",NA,14080201,NA,NA,NA,NA,37.54236587,-109.503306262,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,37,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6429","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981690","International Uranium Corporation MW-19","Well",NA,14080201,NA,NA,NA,NA,37.54380677,-109.50606195,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,37,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6430","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981730","Circle Four Farms SBMU","Well",NA,16030007,NA,NA,NA,NA,38.222475891,-113.089654054,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,1,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6431","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981731","Circle Four Farms SBMD","Well",NA,16030007,NA,NA,NA,NA,38.224695377,-113.087981274,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,1,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6432","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981732","Circle Four Farms SBMD2","Well",NA,16030007,NA,NA,NA,NA,38.224693005,-113.087101634,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,1,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6433","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981740","Circle Four Farms MDBB2","Well",NA,16030007,NA,NA,NA,NA,38.224788707,-113.091342315,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,1,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6434","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981750","Circle Four Farms MDBB1","Well",NA,16030007,NA,NA,NA,NA,38.223131199,-113.092322891,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,1,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6435","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981754","Circle Four Farms MUBB","Well",NA,16030007,NA,NA,NA,NA,38.223070079,-113.093223537,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,1,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6436","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981760","Circle Four Farms 41108 MU3","Well",NA,16030007,NA,NA,NA,NA,38.219398685,-113.18681379,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,1,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6437","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981770","Circle Four Farms Primary Lagoon @ 41108","Well",NA,16030007,NA,NA,NA,NA,38.217546072,-113.185650407,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,1,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6438","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981780","Circle Four Farms Secondary Lagoon @ 41108","Well",NA,16030007,NA,NA,NA,NA,38.219157699,-113.184270893,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,1,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6439","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981790","Circle Four Farms 41108 MD3","Well",NA,16030007,NA,NA,NA,NA,38.218664913,-113.181697646,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,1,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6440","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981800","Circle Four Farms 41108 MD4","Well",NA,16030007,NA,NA,NA,NA,38.217158752,-113.182737711,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,1,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6441","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981810","Circle Four Farms 41201 MD2","Well",NA,16030007,NA,NA,NA,NA,38.237718895,-113.09542593,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,1,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6442","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981820","Circle Four Farms 41108 MU2","Well",NA,16030007,NA,NA,NA,NA,38.219387671,-113.191268044,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,1,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6443","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981830","Circle Four Farms Well 41106 MD3","Well",NA,16030007,NA,NA,NA,NA,38.208687049,-113.089248173,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,1,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6444","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981840","Circle Four Farms Primary Lagoon 42101","Facility Other",NA,16030006,NA,NA,NA,NA,38.115301133,-113.357799639,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,21,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6445","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981850","Circle Four Farms Primary Lagoon 42201","Facility Other",NA,16030006,NA,NA,NA,NA,38.127495244,-113.35273932,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,21,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6446","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981860","Circle Four Farms Primary Lagoon 42301","Facility Other",NA,16030006,NA,NA,NA,NA,38.187327202,-113.303687895,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,1,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6447","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981870","Circle Four Farms 41203 MU3","Well",NA,16030007,NA,NA,NA,NA,38.262636712,-113.07706686,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,1,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6448","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981880","Circle Four Farms 41201 MD3","Well",NA,16030007,NA,NA,NA,NA,38.237164571,-113.095181515,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,1,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6449","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981890","Thermo Hot Springs","Spring",NA,16030006,NA,NA,NA,NA,38.172825658,-113.204848593,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,1,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6450","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981900","CIRCLE FOUR FARMS LAGOON Xover @ 41304","Well",NA,16030007,NA,NA,NA,NA,38.253272918,-113.087290642,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,1,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"6451","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-5981910","CIRCLE FOUR FARMS LAGOON 41203","Facility Other",NA,16030007,NA,NA,NA,NA,38.263884565,-113.076313793,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,1,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
